time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-01T05:57:11.050Z,32.6868333,-115.8005,7.91,1.47,ml,29,165,0.0925,0.25,ci,ci37375554,2018-10-02T18:26:53.288Z,"19km ESE of Ocotillo, CA",earthquake,0.49,0.71,0.174,14,reviewed,ci,ci
2018-10-01T05:55:13.651Z,63.0832,-150.4632,110.8,1.4,ml,,,,0.61,ak,ak20268125,2018-10-01T05:59:57.003Z,"83km WSW of Cantwell, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-10-01T05:53:50.839Z,37.4011,-117.0823,7.9,0.5,ml,17,111.42,0.174,0.163,nn,nn00659019,2018-10-01T15:48:26.100Z,"36km SSE of Goldfield, Nevada",earthquake,,4.3,0.38,11,reviewed,nn,nn
2018-10-01T05:43:35.190Z,-0.0102,119.6192,10,5.1,mww,,64,1.61,1.26,us,us1000h4vq,2018-10-02T17:07:48.040Z,"101km NNW of Palu, Indonesia",earthquake,6.4,1.8,0.08,15,reviewed,us,us
2018-10-01T05:40:53.997Z,62.6057,-151.0333,79.8,2.6,ml,,,,0.43,ak,ak20268103,2018-10-01T06:23:45.380Z,"57km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-01T05:38:22.230Z,19.118,-155.6663361,23.11,1.73,md,29,120,0.09087,0.14,hv,hv70623677,2018-10-01T05:41:39.980Z,"11km ENE of Hawaiian Ocean View, Hawaii",earthquake,0.67,0.89,0.01,3,automatic,hv,hv
2018-10-01T05:33:26.370Z,48.0225,-119.8845,4,0.77,ml,5,128,0.08404,0.12,uw,uw61424922,2018-10-01T19:22:49.900Z,"11km SW of Brewster, Washington",earthquake,0.43,2,0.022,3,reviewed,uw,uw
2018-10-01T05:18:49.445Z,60.1547,-141.1828,1.2,1.1,ml,,,,1.25,ak,ak20268102,2018-10-01T05:22:15.144Z,"70km E of Cape Yakataga, Alaska",earthquake,,8.3,,,automatic,ak,ak
2018-10-01T05:13:54.160Z,38.8156662,-122.8225021,1.72,0.88,md,10,91,0.01229,0.04,nc,nc73092051,2018-10-01T05:29:02.793Z,"7km NW of The Geysers, CA",earthquake,0.46,0.7,0.12,3,automatic,nc,nc
2018-10-01T05:11:15.830Z,37.4725,-118.5238333,12.46,1.19,md,18,70,0.08697,0.04,nc,nc73092046,2018-10-02T04:09:04.691Z,"9km NE of Round Valley, CA",earthquake,0.25,0.81,0.412,16,reviewed,nc,nc
2018-10-01T05:07:21.450Z,36.6381667,-121.2115,7.57,0.55,md,10,149,0.06546,0.07,nc,nc73092041,2018-10-02T00:38:02.131Z,"13km NNW of Pinnacles, CA",earthquake,0.81,0.69,0.27,10,reviewed,nc,nc
2018-10-01T04:59:00.209Z,37.2637,-116.7631,9.5,0.4,ml,14,225.92,0.124,0.2131,nn,nn00659089,2018-10-01T19:43:04.085Z,"39km N of Beatty, Nevada",earthquake,,3.7,1.13,5,reviewed,nn,nn
2018-10-01T04:58:56.590Z,33.5111667,-116.7963333,4.13,0.5,ml,29,37,0.003564,0.11,ci,ci37375530,2018-10-02T18:23:18.730Z,"10km NE of Aguanga, CA",earthquake,0.16,0.28,0.089,13,reviewed,ci,ci
2018-10-01T04:58:16.640Z,38.8216667,-122.7843323,1.47,1.1,md,10,66,0.008866,0.03,nc,nc73092036,2018-10-01T07:42:02.565Z,"5km W of Cobb, CA",earthquake,0.34,0.59,0.24,5,automatic,nc,nc
2018-10-01T04:54:53.817Z,37.2244,-116.7607,13.6,-0.3,ml,17,213.02,0.086,0.294,nn,nn00659088,2018-10-01T19:27:41.162Z,"35km N of Beatty, Nevada",earthquake,,2.6,1.06,5,reviewed,nn,nn
2018-10-01T04:54:04.576Z,62.0777,-150.3102,28.7,1.4,ml,,,,0.95,ak,ak20268095,2018-10-01T04:58:58.879Z,"25km WSW of Y, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-01T04:53:56.780Z,37.2229,-116.7587,12.6,0.8,ml,34,62.29,0.084,0.1893,nn,nn00659015,2018-10-01T16:09:59.209Z,"34km N of Beatty, Nevada",earthquake,,1.2,0.46,18,reviewed,nn,nn
2018-10-01T04:52:03.085Z,37.2243,-116.7637,13.8,-0.1,ml,19,213.44,0.087,0.2936,nn,nn00659085,2018-10-01T19:15:22.485Z,"35km N of Beatty, Nevada",earthquake,,2.6,0.72,8,reviewed,nn,nn
2018-10-01T04:39:44.030Z,35.9596,-97.2335,3.14,2.3,mb_lg,,32,0.09,0.23,us,us1000h4vf,2018-10-01T05:24:44.040Z,"2km NE of Langston, Oklahoma",earthquake,0.9,2.3,0.161,10,reviewed,us,us
2018-10-01T04:37:26.240Z,35.8521667,-117.7868333,9.28,1.77,ml,27,54,0.04703,0.09,ci,ci37375522,2018-10-02T18:19:15.580Z,"14km SE of Little Lake, CA",earthquake,0.13,0.28,0.209,25,reviewed,ci,ci
2018-10-01T04:27:59.660Z,-36.157,52.4665,10,5.2,mww,,36,10.273,0.83,us,us1000h4ve,2018-10-01T04:47:22.040Z,"Southwest Indian Ridge",earthquake,9.6,1.9,0.075,17,reviewed,us,us
2018-10-01T04:26:59.070Z,34.1538333,-117.4726667,7.22,0.41,ml,16,61,0.05811,0.12,ci,ci37375514,2018-10-02T18:04:39.058Z,"6km NNW of Fontana, CA",earthquake,0.32,0.71,0.115,5,reviewed,ci,ci
2018-10-01T04:24:33.100Z,18.8826,-65.1228,33,2.39,md,5,339,1.037,0.17,pr,pr2018274005,2018-10-01T06:16:22.480Z,"63km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.11,11.6,0.2,5,reviewed,pr,pr
2018-10-01T04:22:44.770Z,33.492,-116.7903333,5.39,1.18,ml,48,35,0.02197,0.19,ci,ci37375506,2018-10-01T13:55:47.580Z,"9km NE of Aguanga, CA",earthquake,0.19,0.65,0.104,26,reviewed,ci,ci
2018-10-01T04:21:17.594Z,36.7381,-116.1659,5.3,-0.4,ml,8,86.57,0.034,0.1006,nn,nn00659084,2018-10-01T18:59:58.515Z,"56km ESE of Beatty, Nevada",earthquake,,2.2,0.01,3,reviewed,nn,nn
2018-10-01T04:20:34.183Z,38.3931,-118.9085,8.6,0.7,ml,6,171.17,0.347,0.0265,nn,nn00659083,2018-10-01T18:56:51.294Z,"28km WSW of Hawthorne, Nevada",earthquake,,12.8,0.2,2,reviewed,nn,nn
2018-10-01T04:16:49.300Z,33.5035,-116.7946667,3.67,1.06,ml,24,57,0.01004,0.09,ci,ci37375498,2018-10-04T20:32:48.190Z,"9km NE of Aguanga, CA",earthquake,0.16,0.24,0.118,10,reviewed,ci,ci
2018-10-01T04:16:35.390Z,33.4948333,-116.7971667,2.47,1.48,ml,65,34,0.01769,0.23,ci,ci37375482,2018-10-01T13:55:51.270Z,"8km NE of Aguanga, CA",earthquake,0.2,0.42,0.14,26,reviewed,ci,ci
2018-10-01T04:16:32.840Z,33.4923333,-116.7841667,7.53,0.22,ml,12,104,0.08272,0.27,ci,ci37375490,2018-10-01T23:56:26.470Z,"9km NE of Aguanga, CA",earthquake,0.84,2.04,0.124,2,reviewed,ci,ci
2018-10-01T04:12:15.710Z,35.9553333,-120.5086667,13.5,1.22,md,40,60,0.01034,0.06,nc,nc73092026,2018-10-03T00:44:02.204Z,"9km NW of Parkfield, CA",earthquake,0.29,0.26,0.192,15,reviewed,nc,nc
2018-10-01T04:07:42.270Z,38.808,-122.8321667,1.63,0.26,md,16,76,0.002491,0.03,nc,nc73092021,2018-10-02T17:27:12.099Z,"7km WNW of The Geysers, CA",earthquake,0.33,0.44,0.152,3,reviewed,nc,nc
2018-10-01T04:01:57.190Z,33.9766667,-116.8073333,17.93,0.88,ml,27,105,0.05834,0.12,ci,ci37375466,2018-10-01T22:35:03.309Z,"7km NNW of Cabazon, CA",earthquake,0.27,0.54,0.15,22,reviewed,ci,ci
2018-10-01T04:00:15.393Z,61.5103,-141.4685,0,1.4,ml,,,,0.59,ak,ak20268074,2018-10-01T04:06:24.204Z,"158km E of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-01T03:56:21.860Z,33.481,-116.793,4.17,0.23,ml,8,109,0.09618,0.07,ci,ci37375450,2018-10-01T13:55:18.249Z,"8km ENE of Aguanga, CA",earthquake,0.28,0.59,0.184,5,reviewed,ci,ci
2018-10-01T03:52:45.671Z,69.4178,-144.4037,35.2,2.9,ml,,,,0.85,ak,ak20268069,2018-10-01T03:56:51.062Z,"85km SSW of Kaktovik, Alaska",earthquake,,22.3,,,automatic,ak,ak
2018-10-01T03:52:09.907Z,39.5677,-119.1334,0.7,0.5,ml,8,161.43,0.241,0.2044,nn,nn00659082,2018-10-01T18:53:45.747Z,"11km ESE of Fernley, Nevada",earthquake,,3.1,0.43,4,reviewed,nn,nn
2018-10-01T03:42:14.990Z,44.8248333,-111.6021667,10.81,1.05,ml,11,117,0.105,0.14,mb,mb80311809,2018-10-01T14:53:22.340Z,"43km WNW of West Yellowstone, Montana",earthquake,0.38,0.75,0.124,5,reviewed,mb,mb
2018-10-01T03:39:39.257Z,62.2195,-149.6256,20.2,1.3,ml,,,,0.28,ak,ak20268067,2018-10-01T03:44:07.696Z,"13km ENE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-01T03:22:45.750Z,37.6698333,-118.8585,3.83,0.78,md,19,149,0.03562,0.05,nc,nc73092011,2018-10-02T18:22:21.271Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.45,0.63,0.214,14,reviewed,nc,nc
2018-10-01T03:14:20.090Z,38.8248333,-122.8121667,1.12,1.08,md,33,42,0.002176,0.05,nc,nc73092006,2018-10-02T00:18:03.023Z,"7km NW of The Geysers, CA",earthquake,0.14,0.21,0.076,6,reviewed,nc,nc
2018-10-01T03:14:09.090Z,33.4926667,-116.7891667,4.24,0.44,ml,21,47,0.08449,0.12,ci,ci37375442,2018-10-01T13:55:37.043Z,"9km NE of Aguanga, CA",earthquake,0.2,0.46,0.052,13,reviewed,ci,ci
2018-10-01T03:06:42.920Z,18.9018,-65.1415,25,3.21,md,13,331,1.038,0.28,pr,pr2018274004,2018-10-01T06:16:10.320Z,"65km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.1,21.06,0.32,12,reviewed,pr,pr
2018-10-01T03:05:20.492Z,60.0523,-140.1482,11.7,1.2,ml,,,,0.49,ak,ak20268064,2018-10-01T03:08:38.646Z,"61km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-01T03:02:33.840Z,17.9868,-66.6136,16,2.14,md,6,248,0.0565,0.32,pr,pr2018274003,2018-10-01T06:15:44.736Z,"2km S of Ponce, Puerto Rico",earthquake,1.75,1.87,0.21,6,reviewed,pr,pr
2018-10-01T02:56:00.076Z,68.9813,-146.8878,0,1.9,ml,,,,0.85,ak,ak20268061,2018-10-01T03:05:57.803Z,"110km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-01T02:55:25.878Z,61.4385,-147.451,20,1.2,ml,,,,0.85,ak,ak20268059,2018-10-01T02:59:15.890Z,"68km WNW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-01T02:35:16.509Z,61.4165,-152.3397,5.2,0.3,ml,,,,0.08,ak,ak20268053,2018-10-01T02:38:20.409Z,"98km NW of Nikiski, Alaska",earthquake,,3.4,,,automatic,ak,ak
2018-10-01T02:32:21.450Z,37.4278333,-121.7928333,7.37,0.84,md,11,143,0.02326,0.03,nc,nc73091976,2018-10-02T18:32:52.651Z,"8km NNE of Alum Rock, CA",earthquake,0.59,0.8,0.186,14,reviewed,nc,nc
2018-10-01T02:27:46.900Z,38.8378334,-122.7921677,1.99,0.56,md,10,81,0.001536,0.02,nc,nc73091971,2018-10-01T04:39:04.505Z,"6km WNW of Cobb, CA",earthquake,0.54,1.46,,1,automatic,nc,nc
2018-10-01T02:22:05.190Z,42.8596,141.9594,47.28,4.8,mb,,77,1.224,0.81,us,us1000h4uw,2018-10-01T23:12:58.978Z,"25km E of Chitose, Japan",earthquake,6.9,7,0.03,337,reviewed,us,us
2018-10-01T02:10:37.357Z,69.0425,-146.5946,0,1.7,ml,,,,1.04,ak,ak20268044,2018-10-01T02:14:04.293Z,"110km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-01T01:53:36.730Z,36.6416667,-121.0915,8.6,0.97,md,15,212,0.07565,0.1,nc,nc73091966,2018-10-02T01:24:35.716Z,"13km NNE of Pinnacles, CA",earthquake,0.64,1.05,0.211,13,reviewed,nc,nc
2018-10-01T01:53:34.633Z,60.7398,-137.8946,0,1.9,ml,,,,0.57,ak,ak20268040,2018-10-01T01:58:20.276Z,"20km W of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2018-10-01T01:52:06.120Z,35.9795,-120.5406667,1.8,0.33,md,17,82,0.02145,0.07,nc,nc73091961,2018-10-02T17:36:03.274Z,"13km NW of Parkfield, CA",earthquake,0.19,0.57,0.302,5,reviewed,nc,nc
2018-10-01T01:49:26.680Z,36.076,-117.8666667,1.6,0.95,ml,17,95,0.04258,0.1,ci,ci37375410,2018-10-04T20:12:19.597Z,"8km ENE of Coso Junction, CA",earthquake,0.15,0.17,0.11,12,reviewed,ci,ci
2018-10-01T01:46:46.620Z,45.4078333,-112.5515,0.73,-0.18,ml,5,140,0.055,0.06,mb,mb80311919,2018-10-01T21:29:46.920Z,"22km NNE of Dillon, Montana",earthquake,1.44,1.3,,0,reviewed,mb,mb
2018-10-01T01:43:17.534Z,69.024,-147.1498,0,2.7,ml,,,,0.69,ak,ak20268035,2018-10-01T01:53:58.759Z,"119km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-01T01:36:59.404Z,63.4734,-151.1759,3,1.7,ml,,,,0.8,ak,ak20268032,2018-10-01T01:42:05.627Z,"111km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-10-01T01:34:09.550Z,18.776,-65.1365,27,2.66,md,11,333,0.9535,0.28,pr,pr2018274002,2018-10-01T04:36:40.697Z,"52km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.41,17.72,0.42,10,reviewed,pr,pr
2018-10-01T01:34:04.845Z,61.4769,-151.5708,80.6,1.4,ml,,,,0.66,ak,ak20268030,2018-10-01T01:37:14.043Z,"86km W of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-01T01:31:42.202Z,65.039,-148.764,11.1,1.2,ml,,,,0.73,ak,ak20268029,2018-10-01T01:35:03.350Z,"41km WNW of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-01T01:21:37.100Z,33.4901667,-116.7813333,4.36,0.35,ml,23,81,0.02726,0.13,ci,ci37375394,2018-10-01T17:58:55.645Z,"9km NE of Aguanga, CA",earthquake,0.2,0.34,0.103,8,reviewed,ci,ci
2018-10-01T01:17:19.070Z,40.3088333,-124.3775,27.25,2.32,md,17,235,0.07054,0.2,nc,nc73091951,2018-10-02T06:28:03.169Z,"8km WSW of Petrolia, CA",earthquake,1.14,0.74,0.271,24,reviewed,nc,nc
2018-10-01T01:15:28.360Z,45.3783333,-112.607,8.42,-0.08,ml,5,162,0.018,0.06,mb,mb80311914,2018-10-01T21:23:11.540Z,"18km N of Dillon, Montana",earthquake,1.34,1.01,,0,reviewed,mb,mb
2018-10-01T01:10:08.848Z,64.7957,-149.1546,26.7,0.8,ml,,,,0.76,ak,ak20268026,2018-10-01T01:13:48.301Z,"24km N of North Nenana, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-01T01:05:36.036Z,37.3739,-117.0914,5.5,0.3,ml,12,188.76,0.154,0.1368,nn,nn00659071,2018-10-01T18:16:30.217Z,"39km SSE of Goldfield, Nevada",earthquake,,8.2,0.25,7,reviewed,nn,nn
2018-10-01T00:59:14.534Z,51.4433,-177.0882,48.9,1.7,ml,,,,0.21,ak,ak20268009,2018-10-01T15:44:08.569Z,"56km SSW of Adak, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-10-01T00:58:25.718Z,69.2265,-146.4145,15.3,4.1,ml,,,,0.44,ak,ak20268005,2018-10-02T01:51:47.040Z,"131km NNW of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-01T00:57:19.260Z,37.1798333,-97.4571667,6.24,1.95,ml,7,242,0.1359,0.02,ismpkansas,ismpkansas70251653,2018-10-02T00:51:39.200Z,"12km SW of Wellington, Kansas",earthquake,0.55,0.61,0.139,12,reviewed,ismp,ismp
2018-10-01T00:54:04.180Z,41.932,-112.631,5.22,1.09,md,16,165,0.1864,0.16,uu,uu60298557,2018-10-01T20:53:29.810Z,"42km SW of Malad City, Idaho",earthquake,0.46,2.28,0.162,12,reviewed,uu,uu
2018-10-01T00:53:13.490Z,37.6705,-118.8631667,2.93,0.33,md,12,172,0.03723,0.05,nc,nc73091936,2018-10-01T19:15:03.884Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.63,0.78,0.071,8,reviewed,nc,nc
2018-10-01T00:50:58.921Z,36.6253,-116.9448,7,0.3,ml,11,192.74,0.103,0.1747,nn,nn00659067,2018-10-01T18:10:18.716Z,"35km SSW of Beatty, Nevada",earthquake,,2.1,0.24,8,reviewed,nn,nn
2018-10-01T00:50:11.330Z,36.64,-121.0916667,11.28,1.59,md,22,83,0.04983,0.11,nc,nc73091931,2018-10-02T05:17:03.092Z,"13km NNE of Pinnacles, CA",earthquake,0.47,0.88,0.244,19,reviewed,nc,nc
2018-10-01T00:47:31.735Z,69.1879,-146.5275,0,1.9,ml,,,,0.76,ak,ak20268000,2018-10-01T00:54:11.762Z,"124km NNW of Arctic Village, Alaska",earthquake,,1.5,,,automatic,ak,ak
2018-10-01T00:39:49.900Z,47.7608333,-114.263,5.39,-1.23,md,4,195,0.019,0.05,mb,mb80311969,2018-10-01T22:21:49.730Z,"10km NW of Polson, Montana",earthquake,1.97,2.08,,1,reviewed,mb,mb
2018-10-01T00:38:35.420Z,44.6985,-115.7073333,3.12,1.4,ml,7,130,0.441,0.13,mb,mb80311974,2018-10-01T22:40:08.460Z,"33km NE of Cascade, Idaho",earthquake,0.48,1.65,0.263,7,reviewed,mb,mb
2018-10-01T00:33:23.010Z,37.1861,-97.4422,5.79,3,mb_lg,,87,0.149,0.4,us,us1000h4tp,2018-10-02T04:55:13.278Z,"10km SW of Wellington, Kansas",earthquake,1.5,6.6,0.055,87,reviewed,us,us
2018-10-01T00:32:27.280Z,37.1808333,-97.4543333,6.35,2.16,ml,8,225,0.1384,0.02,ismpkansas,ismpkansas70251643,2018-10-02T00:15:59.600Z,"11km SW of Wellington, Kansas",earthquake,0.53,0.45,0.168,15,reviewed,ismp,ismp
2018-10-01T00:31:15.910Z,42.0223333,-124.2715,16.22,2.99,ml,12,173,0.05672,0.27,uw,uw61424827,2018-10-02T03:31:16.224Z,"3km SSE of Brookings, Oregon",earthquake,1.11,0.96,0.204,10,reviewed,uw,uw
2018-10-01T00:14:16.710Z,18.8541,-65.1108,27,2.74,md,10,332,1.0255,0.29,pr,pr2018274000,2018-10-01T04:36:08.377Z,"59km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.23,19.94,0.38,6,reviewed,pr,pr
2018-10-01T00:14:04.360Z,37.6661667,-118.8565,4.69,0.74,md,17,113,0.03257,0.05,nc,nc73091921,2018-10-02T01:41:08.967Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.43,0.7,0.23,13,reviewed,nc,nc
2018-10-01T00:09:56.170Z,18.8035,-65.131,28,2.93,md,8,333,0.9761,0.36,pr,pr2018274001,2018-10-01T04:36:22.977Z,"55km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.72,21.74,0.36,6,reviewed,pr,pr
2018-10-01T00:05:07.103Z,37.0525,-116.1698,4.9,-0.1,ml,9,161.84,0.034,0.2162,nn,nn00659062,2018-10-01T18:04:06.394Z,"54km ENE of Beatty, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2018-10-01T00:01:46.389Z,37.0506,-116.1702,5.8,-0.1,ml,13,169.44,0.032,0.2082,nn,nn00659043,2018-10-01T17:17:45.597Z,"54km ENE of Beatty, Nevada",earthquake,,1.8,0,1,reviewed,nn,nn
2018-10-01T00:00:08.894Z,37.0494,-116.1591,5,-0.2,ml,13,154.44,0.027,0.2181,nn,nn00659042,2018-10-01T16:53:03.237Z,"55km ENE of Beatty, Nevada",earthquake,,1.7,0.18,2,reviewed,nn,nn
2018-09-30T23:59:14.920Z,38.8160019,-122.8188324,2.67,0.56,md,9,93,0.01007,0.02,nc,nc73091916,2018-10-01T01:25:03.370Z,"7km NW of The Geysers, CA",earthquake,0.42,1.37,,1,automatic,nc,nc
2018-09-30T23:55:29.057Z,40.4591,-115.2331,0,2.2,ml,8,82.14,0.286,0.1765,nn,nn00659443,2018-10-03T16:59:56.921Z,"42km SE of Spring Creek, Nevada",earthquake,,0,0.49,3,reviewed,nn,nn
2018-09-30T23:54:54.100Z,64.2416,-171.2043,10,3.2,mb_lg,,268,2.552,0.58,us,us1000h4te,2018-10-01T00:13:39.040Z,"57km NNE of Gambell, Alaska",earthquake,12,2,0.193,7,reviewed,us,us
2018-09-30T23:49:25.450Z,34.5426,46.1428,10,4.4,mb,,70,1.218,0.9,us,us1000h4tc,2018-10-01T00:04:38.040Z,"27km ENE of Sarpol-e Zahab, Iran",earthquake,7.4,1.9,0.067,64,reviewed,us,us
2018-09-30T23:46:33.790Z,18.8728,-65.0708,28,3,md,10,333,1.0674,0.3,pr,pr2018273024,2018-10-01T07:13:41.195Z,"60km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.25,20.85,0.34,10,reviewed,pr,pr
2018-09-30T23:40:42.600Z,35.6658333,-121.1165,5.41,1.97,md,0,191,0.1333,0.06,nc,nc73091911,2018-10-02T23:22:03.739Z,"7km ENE of San Simeon, CA",earthquake,0.34,0.76,0.23,29,reviewed,nc,nc
2018-09-30T23:34:49.970Z,37.4013333,-117.9638333,2.74,1.05,md,9,313,0.2542,0.07,nc,nc73091906,2018-10-03T22:10:51.989Z,"4km NNE of Deep Springs, CA",earthquake,2.74,4.18,0.15,7,reviewed,nc,nc
2018-09-30T23:34:27.726Z,69.5573,-144.0262,1.1,2,ml,,,,0.93,ak,ak20267989,2018-09-30T23:38:25.512Z,"65km SSW of Kaktovik, Alaska",earthquake,,1.7,,,automatic,ak,ak
2018-09-30T23:29:42.180Z,18.8556,-65.1813,12,3.56,md,26,193,0.9771,0.4,pr,pr2018273020,2018-10-01T00:30:46.290Z,"70km N of Culebra, Puerto Rico",earthquake,1.39,2.43,0.44,24,reviewed,pr,pr
2018-09-30T23:26:29.110Z,36.7094,71.0438,215.95,4.3,mb,,69,0.559,1.04,us,us1000h4t2,2018-09-30T23:41:36.040Z,"25km SE of Jarm, Afghanistan",earthquake,7.6,6.7,0.202,7,reviewed,us,us
2018-09-30T23:09:07.320Z,33.3343333,-116.3603333,8.09,0.91,ml,26,68,0.009486,0.17,ci,ci37375338,2018-10-03T19:31:27.442Z,"9km N of Borrego Springs, CA",earthquake,0.29,0.5,0.134,16,reviewed,ci,ci
2018-09-30T23:04:06.950Z,19.5071667,-155.6521667,3.39,0.99,md,22,56,0.03469,0.12,hv,hv70623137,2018-10-01T04:45:40.480Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.64,0.219,10,reviewed,hv,hv
2018-09-30T22:54:18.920Z,33.3338333,-116.3516667,8.59,0.86,ml,25,160,0.01476,0.15,ci,ci37375330,2018-10-04T00:30:18.454Z,"9km NNE of Borrego Springs, CA",earthquake,0.32,0.62,0.197,10,reviewed,ci,ci
2018-09-30T22:52:20.880Z,37.6651667,-118.858,1.39,0.32,md,11,157,0.03234,0.07,nc,nc73091901,2018-10-01T19:03:03.838Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.93,0.89,0.107,7,reviewed,nc,nc
2018-09-30T22:42:59.790Z,48.5681667,-123.0363333,13.85,0.88,ml,5,96,0.02725,0.24,uw,uw61424762,2018-10-02T03:06:50.720Z,"4km NNW of Friday Harbor, Washington",earthquake,0.69,1.54,0.285,4,reviewed,uw,uw
2018-09-30T22:38:02.340Z,40.8926667,-111.6061667,6.81,1.57,md,10,109,0.1284,0.14,uu,uu60298552,2018-10-02T16:07:37.470Z,"16km N of Summit Park, Utah",earthquake,0.52,2.5,0.407,7,reviewed,uu,uu
2018-09-30T22:34:27.516Z,61.538,-150.5252,53.5,1.5,ml,,,,0.55,ak,ak20267981,2018-09-30T22:38:33.114Z,"30km W of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-30T22:25:07.220Z,38.8338333,-122.7901667,2.21,1.2,md,40,51,0.004571,0.07,nc,nc73091896,2018-10-03T00:09:03.580Z,"6km WNW of Cobb, CA",earthquake,0.18,0.3,0.244,11,reviewed,nc,nc
2018-09-30T22:21:24.250Z,37.6621667,-118.8646667,3.83,0.98,md,21,112,0.03109,0.08,nc,nc73091891,2018-10-02T18:57:56.739Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.29,0.4,0.192,16,reviewed,nc,nc
2018-09-30T22:20:19.140Z,61.4111,-149.9154,41.7,1.9,ml,,,,0.76,ak,ak20267976,2018-09-30T22:36:52.327Z,"12km S of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-30T22:18:49.770Z,37.6688333,-118.8593333,4.25,0.99,md,13,148,0.03601,0.04,nc,nc73091886,2018-10-02T01:14:33.928Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.49,1.12,0.163,11,reviewed,nc,nc
2018-09-30T22:18:39.880Z,34.0085,-117.0181667,17.66,0.76,ml,14,176,0.07626,0.08,ci,ci37375298,2018-10-01T20:34:19.221Z,"4km SE of Yucaipa, CA",earthquake,0.24,0.45,0.132,10,reviewed,ci,ci
2018-09-30T22:08:11.760Z,38.8101654,-122.8258362,1.13,1.16,md,10,80,0.002915,0.02,nc,nc73091881,2018-09-30T23:13:02.571Z,"7km WNW of The Geysers, CA",earthquake,0.28,0.58,0.05,4,automatic,nc,nc
2018-09-30T22:06:15.256Z,69.2903,-144.1778,0,2.2,ml,,,,0.68,ak,ak20267961,2018-09-30T22:11:36.293Z,"96km SSW of Kaktovik, Alaska",earthquake,,22.4,,,automatic,ak,ak
2018-09-30T22:05:51.960Z,34.5845,-116.2683333,3.03,1.04,ml,13,84,0.1376,0.12,ci,ci37375282,2018-10-01T19:24:36.411Z,"18km SSW of Ludlow, CA",earthquake,0.24,1.03,0.152,13,reviewed,ci,ci
2018-09-30T22:03:30.204Z,61.4169,-152.3205,9,0.2,ml,,,,0.2,ak,ak20267959,2018-09-30T22:08:15.070Z,"98km NW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-30T21:58:02.130Z,-5.7825,146.7914,85.57,5,mb,,37,3.617,0.99,us,us1000h4sf,2018-09-30T23:09:47.648Z,"106km NNW of Lae, Papua New Guinea",earthquake,8.5,7.6,0.053,112,reviewed,us,us
2018-09-30T21:56:36.720Z,38.8576667,-122.811,0.8,0.98,md,15,179,0.0101,0.02,nc,nc73091876,2018-10-02T03:58:28.069Z,"9km WNW of Cobb, CA",earthquake,0.32,0.29,0.064,4,reviewed,nc,nc
2018-09-30T21:53:27.846Z,62.5455,-151.2721,85.3,1.6,ml,,,,0.52,ak,ak20267957,2018-09-30T21:56:52.268Z,"64km WNW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
